FoF,Cell_id,true_labels,pred,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
FoF4_231005_fluorescent.nucleus,cell136,1,3,-0.096266225,-0.08753979,-0.013961526,-0.20504461,0.09307498,-0.103137776,-0.031479567,-0.08810456,-0.11246356,-0.2811335,-0.0062777437,-0.20051125,-0.13328639,0.07484767,0.00953325,0.03143269,-0.06843638,-0.060327813,0.02063696,-0.03614854,-0.012857845,0.103037864,0.021116778,0.057104178,0.05447863,-0.19175567,-0.041701153,-0.08730426,0.27774808,0.07977715,0.033350863,0.0012921824
FoF1_240918_fluorescent.nucleus,cell11,3,3,-0.014126129,-0.026076522,-0.0068551367,-0.14445755,0.10821364,-0.055439442,-0.004804406,-0.055118486,-0.06786924,-0.00094539113,-0.019407174,0.08409707,-0.2933427,-0.030932538,-0.18697107,-0.055257447,-0.042788185,-0.106682986,-0.07505458,0.22548108,-0.05947811,0.23844944,0.0065230243,-0.060021535,-0.039029963,-0.11399452,0.055295013,-0.044575617,0.015923958,0.13971853,-0.06929035,-0.09913788
FoF1_231005_fluorescent.nucleus,cell228,1,1,-0.07248648,-0.06589137,-0.062137254,-0.33307105,0.5136527,-0.07396945,-0.020954814,-0.10974543,-0.08574724,-0.63225555,-0.07488726,-0.4041754,0.051369287,-0.100748524,-0.06733085,0.0040514907,-0.115693346,0.33986634,0.008303054,-0.059752394,-0.07965611,-0.009686906,-0.11772878,-0.007996051,0.025422703,-0.039393578,0.061591562,-0.0798084,0.6080444,-0.26703134,-0.01876329,-0.18398985
FoF3_240918_fluorescent.nucleus,cell200,3,0,-0.040095106,-0.09192437,-0.048694078,-0.21932119,-0.02797335,-0.09303123,-0.047969334,-0.09936568,-0.09424376,-0.19777921,-0.051793516,-0.19062877,-0.11545535,-0.0022326922,-0.03296286,-0.029677724,-0.09357578,-0.015859395,-0.042027656,-0.1284222,-0.07937281,0.019042823,-0.017501289,-0.029152673,-0.064822115,-0.16865343,-0.06784648,-0.15226261,0.1420265,-0.077850826,-0.026992086,-0.05570905
FoF4_240918_fluorescent.nucleus,cell54,1,3,0.10999572,-0.006585669,-0.045638897,-0.31330937,0.68647456,0.02725314,0.03378368,-0.06335264,0.02170313,-0.50728655,-0.03492947,-0.11599075,-0.3520678,-0.2776845,-0.3299508,-0.005023176,-0.072270766,0.25493702,-0.0057258643,0.30373925,-0.041247666,0.20379543,-0.0771264,-0.022357266,-0.004874398,0.03287518,0.14429875,-0.061896935,0.5651237,-0.19224414,-0.008418179,-0.30397016
FoF3_240918_fluorescent.nucleus,cell1,3,3,-0.05604617,-0.18137768,-0.23225458,-0.017723445,0.5827122,-0.11241122,-0.086669035,-0.17215824,-0.117062464,-0.005983092,-0.19739719,0.4313262,-0.44909453,-0.7611337,-0.7497492,-0.07432887,-0.19390906,0.1355541,-0.0643837,0.7547246,-0.10804318,-0.025458256,-0.36295027,-0.12931705,-0.072858244,0.2786649,0.05880808,0.060432203,-0.10278847,-0.38036424,-0.10354449,-0.57490146
FoF3_240918_fluorescent.nucleus,cell35,0,3,0.1363174,-0.039858464,-0.0702007,-0.24650334,0.6025191,0.029586218,0.10535824,-0.054326817,0.024518717,-0.66717607,-0.026797526,-0.30762467,-0.07344616,-0.1663314,-0.113569394,-0.06449168,-0.07484418,0.24056575,-0.0597173,0.023773883,-0.11233173,-0.0011914428,-0.017702293,-0.106017545,-0.06910676,0.023046004,0.14949161,-0.12409633,0.7073765,-0.22702485,-0.07526717,-0.21461006
FoF3_231005_fluorescent.nucleus,cell51,1,0,0.07467727,-0.09411423,-0.07939318,-0.17438504,0.0033784918,-0.11378303,0.06314763,-0.116312206,-0.10692972,-0.5108154,0.01428778,-0.43955547,0.018474441,0.3323203,0.18969038,0.139774,-0.109588474,-0.22464107,0.12448816,-0.4339087,0.04117956,-0.019409854,0.13095622,0.18288842,0.15746045,-0.24687938,-0.08738233,-0.3042104,0.8401783,0.18356219,0.14953059,0.15519647
FoF4_240918_fluorescent.nucleus,cell56,3,3,0.035802092,-0.078822814,-0.028839171,-0.059396885,0.27416134,-0.03445939,0.12171522,-0.12159175,-0.020238109,-0.19705456,-0.012826739,0.119799376,-0.37426555,-0.20320106,-0.31938678,0.010645971,-0.095280744,-0.15166917,0.02220852,0.34096736,-0.045650095,0.16584828,0.0542725,0.017931016,0.02371655,-0.011238664,0.112955004,-0.13144225,0.3773198,0.06905057,0.033578612,-0.17602699
FoF4_240918_fluorescent.nucleus,cell12,3,2,0.005574175,-0.04830388,-0.086012766,-0.08969296,0.11491108,-0.059063736,-0.015888255,-0.085518286,-0.06271097,0.1849067,-0.03545308,0.30246046,-0.47276795,-0.19213083,-0.369666,-0.06556275,-0.047875445,-0.20992999,-0.07714069,0.43129444,-0.07676936,0.2739082,-0.0667738,-0.06625152,-0.028826091,-0.05537287,0.04824978,-0.026972089,-0.181324,0.15832877,-0.07458158,-0.20811002
FoF4_231005_fluorescent.nucleus,cell69,1,1,-0.09555658,-0.12350355,-0.106469795,-0.04863718,-0.063734636,-0.11982238,-0.06774196,-0.109113045,-0.108719796,-0.07058939,-0.03971921,-0.03718414,-0.041830648,-0.054145284,-0.07426965,-0.07671306,-0.07770133,-0.09827571,-0.08013095,-0.115401804,-0.094062634,-0.088209525,-0.033813413,-0.07144809,-0.06456581,-0.13208702,-0.067915924,-0.12865335,-0.025414567,-0.070193104,-0.08223462,-0.07101719
FoF2_231005_fluorescent.nucleus,cell24,3,0,-0.103191614,-0.13608094,-0.054179378,0.0033220686,-0.3669567,-0.12143561,0.08884188,-0.08780861,-0.10037355,-0.13693973,0.0138159925,-0.18183428,-0.03915969,0.3069569,0.13196877,0.038339775,-0.04052286,-0.43910342,0.027835377,-0.36979157,-0.010225856,0.053366907,0.21671672,0.04901656,0.053666294,-0.32161832,-0.017700171,-0.27686623,0.44951788,0.35572693,0.033891268,0.17009756
FoF3_240918_fluorescent.nucleus,cell35,0,1,0.0066743754,-0.04602298,-0.016297124,-0.20496243,0.18924147,-0.037834037,0.008285003,-0.043744534,-0.041403845,-0.29748827,-0.028344743,-0.25053975,-0.044456057,0.04358996,0.039927494,-0.09123987,-0.044210017,0.077387184,-0.10523578,-0.14884198,-0.09472536,0.023716476,-0.0038257465,-0.09486543,-0.07231838,-0.07013053,0.038508855,-0.078620195,0.23922038,-0.08977808,-0.08842081,-0.050652493
FoF3_231005_fluorescent.nucleus,cell14,3,3,-0.06622368,-0.08183576,-0.0030504167,-0.30906004,0.6279509,-0.08301951,0.018440858,-0.04015053,-0.050260507,-0.5706619,-0.024325155,-0.21543092,-0.39331815,-0.046520486,-0.2301453,-0.0023503797,-0.028032716,0.017830875,-0.011580141,0.10640321,0.06808236,0.38593507,-0.013058765,0.01051708,0.046454057,-0.075865835,0.097984,-0.0067553176,1.0725282,0.12553626,0.005083109,-0.08450697
FoF1_240918_fluorescent.nucleus,cell23,3,3,0.29779035,-0.10193437,-0.17988057,-0.66131616,1.7845677,-0.0017143469,0.012756686,-0.18949008,-0.06262314,-1.8520069,-0.03634267,-1.0493801,-0.085762575,-0.23369987,-0.15563107,0.05542851,-0.13397133,0.94953334,0.0802525,-0.018124918,0.006690222,0.07139757,-0.2191354,0.069763795,0.12318034,0.14809126,0.05083659,-0.11742973,1.9629116,-0.62041235,0.031386275,-0.3371209
FoF2_231005_fluorescent.nucleus,cell95,1,2,-0.02283095,-0.09826407,-0.043768756,0.042100303,-0.20599502,-0.10272261,-0.054247163,-0.09893217,-0.09974794,-0.09849911,-0.0457362,-0.025405094,0.08687788,-0.08670892,-0.06596595,-0.042109676,-0.08120169,-0.10477926,-0.052505676,-0.039936993,-0.087198995,-0.22224997,-0.016003672,-0.027799837,-0.059978373,-0.07726949,-0.1020955,-0.15526916,-0.20380403,-0.11190115,-0.049525745,-0.09279995
FoF3_240918_fluorescent.nucleus,cell62,1,2,-0.069045484,-0.106005244,-0.04921087,0.08220705,-0.18677108,-0.08588737,0.013625845,-0.0943162,-0.06865614,-0.050223738,-0.060678802,0.012534656,0.06080561,-0.06367705,-0.056486882,-0.046076123,-0.09344855,-0.1567187,-0.043075394,-0.1172225,-0.076636225,-0.16431642,-0.0012236647,-0.04543019,-0.045010995,-0.03275472,-0.024853084,-0.12169927,-0.07225836,-0.05079566,-0.053388402,-0.078814864
FoF4_240918_fluorescent.nucleus,cell142,3,0,0.02505394,-0.017850151,0.11773041,-0.27860457,0.8829621,0.060499292,0.17778538,-0.026790347,0.072609276,-1.3055586,-0.053988624,-0.91548985,0.33346015,0.06105628,0.3240704,0.039857157,-0.040832907,0.51795566,0.02244278,-0.44752428,0.001332134,-0.2238093,0.05296301,0.039160665,0.05648898,0.13676618,0.056486703,-0.17816305,1.5585837,-0.4765436,0.027972471,0.04295744
FoF1_240918_fluorescent.nucleus,cell61,3,3,0.027485209,-0.08134681,-0.052406024,0.071807176,0.07027526,-0.07226278,0.0669979,-0.094338,-0.0773462,0.08265194,-0.045572765,0.22027245,-0.25413847,-0.15554598,-0.24483128,0.022884153,-0.081082344,-0.21458104,0.01842057,0.30179387,-0.009060957,0.06068657,-0.026627846,0.035722323,0.06552546,0.062066324,0.062873736,-0.06505606,0.065999806,0.09122844,0.01934937,-0.12298526
FoF1_231005_fluorescent.nucleus,cell209,1,1,-0.089529224,-0.106557205,-0.05563344,-0.014963156,0.08960005,-0.10328698,-0.07473378,-0.096497044,-0.09305225,-0.19863176,-0.07070292,-0.07599994,0.11359099,-0.14561999,-0.031508014,-0.08030797,-0.091897905,0.08566835,-0.07766639,-0.11947595,-0.10440618,-0.23903722,-0.10389327,-0.075680286,-0.07794917,0.036401104,-0.079879194,-0.05166083,-0.042524815,-0.29466552,-0.076115295,-0.08372024
FoF4_231005_fluorescent.nucleus,cell41,3,3,-0.023010783,-0.08810441,-0.05154778,-0.28449786,0.5067788,-0.03630979,0.058953166,-0.027382154,-0.06617836,-0.47545344,-0.048571322,-0.3293649,-0.22208318,-0.15982759,-0.15042165,-0.13227057,-0.033216216,0.2998794,-0.13816176,0.09617448,-0.08296175,0.19070023,-0.080373734,-0.12694176,-0.074619725,-0.024773976,0.18121338,-0.067903504,0.53448963,-0.15722336,-0.12436324,-0.22725227
FoF1_240918_fluorescent.nucleus,cell10,3,3,-0.0488053,-0.048126213,-0.0049196407,-0.32483494,0.51627153,-0.068666786,-0.037107397,-0.028989993,-0.06985256,-0.2829615,-0.039461233,-0.107370004,-0.401089,-0.028878804,-0.18798651,-0.05843377,-0.024263792,0.06974076,-0.07356969,0.1945095,-0.019618217,0.338672,-0.04803353,-0.03650324,0.0056746425,-0.07759485,0.09621407,-0.013968319,0.53038913,0.060290933,-0.053774897,-0.1052904
FoF3_240918_fluorescent.nucleus,cell134,2,2,-0.16916957,-0.07153744,-0.06668857,0.2727968,-0.30077046,-0.12274769,-0.092143714,-0.070267566,-0.10749617,0.06746974,-0.05696538,0.108956754,0.23817387,-0.18699443,-0.06135248,-0.11610877,-0.038127914,-0.12498406,-0.10231095,-0.10905232,-0.13883656,-0.40887332,-0.13330251,-0.14349306,-0.1199911,0.10750466,-0.10199301,0.023805752,-0.37053925,-0.21396904,-0.13577096,-0.06738582
FoF4_231005_fluorescent.nucleus,cell139,1,0,-0.062247753,-0.042550668,-0.051809,-0.0058161216,-0.19041803,-0.06633992,-0.05075381,-0.061526954,-0.047795564,-0.04291977,-0.04035472,-0.0017301477,-0.047240175,0.004134016,-0.08734676,-0.09503406,-0.03964512,-0.2995246,-0.08998916,-0.15023854,-0.094410844,-0.05244661,-0.053934246,-0.1015715,-0.0718319,-0.06847138,-0.061080083,-0.054521743,-0.029643787,0.063549824,-0.09409827,-0.056248177
FoF3_240918_fluorescent.nucleus,cell240,3,1,-0.0016063703,-0.10428321,-0.014962792,0.04918054,-0.05708926,-0.09345816,0.029876085,-0.10056466,-0.11403762,-0.05161689,-0.08341989,-0.034858603,-0.019568553,-0.04212658,-0.040503033,-0.0076471027,-0.085332304,-0.08032221,-0.01964397,-0.012283076,-0.04561346,-0.09701793,-0.06983234,-0.011032928,0.0067838198,0.057200268,0.005170571,-0.058266547,0.017924676,-0.04579965,-0.015618438,-0.05340696
FoF1_231005_fluorescent.nucleus,cell232,1,0,-0.1275157,-0.103520274,0.021992527,0.056027528,0.08576238,-0.105685204,-0.013948949,-0.088983506,-0.10947925,-1.3990922,-0.17258161,-0.9182459,0.45125705,-0.039259814,0.12913221,0.002525458,-0.12909096,0.19843331,0.0077250367,-0.6080079,-0.026517509,-0.54927427,-0.08626442,-0.019682532,-0.019961704,0.00976859,-0.13060625,-0.25228348,0.95399565,-0.49371815,-0.068483815,-0.06954234
FoF3_240918_fluorescent.nucleus,cell12,0,3,-0.04527406,-0.06878257,-0.04995265,-0.13336298,0.10354543,-0.061753314,0.001816351,-0.07134806,-0.062940866,-0.10264431,-0.072829135,-0.061812624,-0.18970753,-0.04763925,-0.12065947,-0.076472126,-0.07183933,-0.07085382,-0.091467045,-0.0038592098,-0.091169715,0.07469011,-0.050131787,-0.09263058,-0.07288401,-0.036227323,0.017307753,-0.07783109,0.1534592,-0.020859245,-0.084968224,-0.0899117
FoF4_240918_fluorescent.nucleus,cell7,0,0,0.03534304,-0.06947982,-0.06997724,-0.37861007,-0.22879392,-0.04391796,0.046812184,-0.0002882476,0.0014905017,-0.855116,0.14777544,-0.8499973,-0.09921664,0.6723889,0.3536821,0.076905265,0.027377987,-0.6742216,0.07844226,-0.87857646,0.07904309,0.23524252,0.29587895,0.18873037,0.16446859,-0.63090557,-0.11534939,-0.4102527,1.4009326,0.6793155,0.11244255,0.2900194
FoF4_231005_fluorescent.nucleus,cell106,1,1,-0.03390012,-0.09809843,-0.03805702,0.36246136,-0.19380538,-0.12612873,-0.0018112869,-0.18108842,-0.10874434,-0.49898514,-0.06601387,-0.02674108,0.32462615,-0.3386003,-0.18774596,0.027854625,-0.120121196,-0.1851551,0.058754906,0.03287764,-0.0816097,-0.6497887,-0.06070572,0.07266186,0.05831504,0.14392397,-0.17874342,-0.22948566,-0.029282808,-0.24266858,-0.026428558,-0.17458265
FoF3_240918_fluorescent.nucleus,cell77,0,2,-0.07568501,-0.09590432,-0.040436134,-0.038219757,-0.25617036,-0.08982626,-0.03976367,-0.12113549,-0.0841682,0.060394656,-0.07407645,0.042783823,-0.17847852,0.023733675,-0.05747305,-0.019446999,-0.105821356,-0.2902258,-0.019696265,-0.14746812,-0.049200624,-0.0054553673,-0.0145573765,-0.011533994,-0.020973044,-0.13945584,-0.06436689,-0.12616323,-0.05755542,0.06620972,-0.010951599,-0.0076368023
FoF4_240918_fluorescent.nucleus,cell23,1,1,-0.1551021,-0.12037077,-0.053488415,-0.20136496,0.28870904,-0.10136008,-0.048792835,-0.047388833,-0.0976801,-0.4327739,-0.059029922,-0.33705434,0.051073022,-0.036230735,0.050790004,-0.07446774,-0.06130379,0.25715834,-0.06925702,-0.22171324,-0.081632644,-0.054215685,-0.076225266,-0.078123495,-0.066024855,-0.04212589,-0.00044026505,-0.039783627,0.40763792,-0.2443983,-0.07743611,-0.053255595
FoF4_231005_fluorescent.nucleus,cell135,3,2,0.030951291,-0.05613941,-0.041468874,0.1269271,-0.2981336,-0.053332936,0.013042107,-0.121825814,-0.04153702,0.0040341895,-0.028229713,0.123764716,-0.03031687,-0.020555824,-0.045074567,0.013498459,-0.06464502,-0.3531546,0.019788492,-0.039963976,-0.029613199,-0.13734236,0.0300018,0.04748468,0.06743433,-0.078217104,-0.0759912,-0.14897582,-0.20690061,0.10582039,-0.0046449653,-0.029727357
FoF3_231005_fluorescent.nucleus,cell35,1,1,-0.111786306,-0.07118887,-0.03066228,0.13123688,0.4471088,-0.012942033,-0.059781745,-0.05042677,-0.016080445,-0.67645514,-0.072469614,-0.2789073,0.45665416,-0.36088717,-0.0007477859,-0.043911733,-0.017208098,0.40539905,-0.0056814216,-0.09815632,-0.053118348,-0.51220775,-0.23519018,-0.064628325,-0.030189466,0.30675262,-0.055028774,0.084534585,0.44664097,-0.5375773,-0.080976225,-0.18970534
FoF1_231005_fluorescent.nucleus,cell266,1,1,-0.11253673,-0.065549545,-0.039678466,0.14281635,0.053742267,-0.090607084,-0.09157692,-0.106355235,-0.093244344,-0.10935569,-0.07125912,0.04885394,0.25012287,-0.29390568,-0.10414018,-0.068877384,-0.07902272,0.13029656,-0.060788,0.013278579,-0.12038587,-0.4245674,-0.18082376,-0.0874699,-0.07363092,0.16975768,-0.08643185,0.0060913465,-0.24786857,-0.40160197,-0.08956994,-0.1599719
FoF2_231005_fluorescent.nucleus,cell30,0,1,-0.22047046,-0.18131101,0.027523577,0.118961245,0.24831277,-0.130332,0.019561637,-0.058054313,-0.11205901,-1.2554718,-0.11398621,-0.87401724,0.7025651,-0.16295353,0.2867943,-0.088967495,-0.04544244,0.44958505,-0.08751525,-0.5381912,-0.120491885,-0.78627014,-0.059044138,-0.117676064,-0.08945425,0.10619912,-0.011974843,-0.19124353,0.89004743,-0.7015075,-0.11431901,-0.07506658
FoF4_240918_fluorescent.nucleus,cell134,1,3,0.1599493,-0.048916645,-0.05535128,-0.13119513,0.02949864,0.004052571,0.12888879,-0.08948178,0.009804806,0.07441918,-0.07230463,0.12814716,-0.54117167,0.01704267,-0.30775946,-0.022608109,-0.1061894,-0.47235352,-0.01807524,0.22691725,-0.037091155,0.358838,0.019442044,0.0066488814,0.05561368,-0.07672861,0.15347324,-0.17650746,0.29230857,0.378667,-0.004839233,-0.17254382
FoF1_240918_fluorescent.nucleus,cell44,3,3,-0.029143218,-0.107298315,-0.13113526,-0.30036464,0.19496459,-0.07082997,0.050707683,-0.08046217,-0.09420053,-0.20061815,-0.071878016,-0.1602729,-0.55650246,0.13884267,-0.16132568,0.077234544,-0.09825951,-0.30197865,0.057292707,-0.0056597507,0.06912388,0.4546498,-0.005503275,0.07735543,0.113084845,-0.20259923,0.07544664,-0.12559739,0.79529583,0.37582642,0.06328642,-0.028244644
FoF4_240918_fluorescent.nucleus,cell58,0,0,0.03757261,-0.010532981,0.06856285,-0.08738336,-0.47567523,0.011567854,0.108596586,-0.07870407,0.042427726,-0.39501065,0.005785222,-0.44291002,-0.028970059,0.51164156,0.30041325,0.061331306,-0.06646175,-0.6543927,0.075540125,-0.73822105,0.035824243,0.0053952597,0.19419447,0.16854355,0.1646,-0.2974285,-0.12603574,-0.3640885,0.54921985,0.43930364,0.09022495,0.22950146
FoF3_231005_fluorescent.nucleus,cell12,3,0,0.09931702,-0.01183106,-0.018551875,-0.3540191,0.27369967,0.0018615508,0.025844133,-0.06378537,0.00944323,-0.69765943,-0.038849138,-0.46019518,-0.20527649,0.19228172,-0.019145971,-0.030797001,-0.062311154,-0.12566166,-0.030131966,-0.30597746,-0.031179663,0.20254566,0.03179869,-0.010124628,0.021870568,-0.18237743,0.035908885,-0.17598607,0.8111013,0.14106359,-0.0320916,-0.06085591
FoF4_231005_fluorescent.nucleus,cell38,1,1,-0.02202975,-0.10130487,-0.018983921,0.062531136,-0.025380377,-0.046011075,0.011243321,-0.12502159,-0.047103822,-0.12506707,-0.061949227,0.053828828,-0.019743528,-0.124667704,-0.080924295,-0.0033946848,-0.08867576,-0.07210146,0.0074667726,-0.022476181,-0.044989906,-0.16505551,-0.005090693,0.004152719,0.023705699,-0.015821684,0.002627519,-0.1322438,-0.039188683,-0.12961884,-0.010976525,-0.10606546
FoF4_231005_fluorescent.nucleus,cell197,1,3,-0.08573239,-0.15356448,-0.05609142,-0.1424354,0.391269,-0.08629136,-0.006563723,-0.11418448,-0.08794484,-0.17264679,-0.07018544,0.07300052,-0.35730186,-0.32556158,-0.37782636,-0.061316986,-0.10183932,0.09853539,-0.053839423,0.3606025,-0.052488677,0.13512497,-0.09787956,-0.05462674,-0.01439229,-0.0006442033,0.08844683,-0.05918617,0.15907043,-0.14452101,-0.060567606,-0.30194008
FoF2_231005_fluorescent.nucleus,cell15,1,0,-0.11527981,-0.104638726,-0.01076494,-0.09076726,0.07058109,-0.070285216,0.01781695,-0.07613477,-0.055970356,-0.40365812,-0.040250756,-0.2713651,0.02086898,0.06012938,0.08612323,-0.02041529,-0.04229828,-0.034832306,-0.02256214,-0.24009976,-0.030519947,-0.05859905,0.040981665,-0.0041954555,0.025915634,-0.13052166,0.002297435,-0.1497001,0.420196,-0.024110697,-0.026554506,0.004902862
FoF4_231005_fluorescent.nucleus,cell54,3,1,-0.10244322,-0.08819264,-0.0723256,0.03648027,0.095852815,-0.076530695,-0.07082847,-0.11389981,-0.08006881,-0.17653868,-0.09523718,-0.02185285,0.15774114,-0.21571381,-0.08496362,-0.029598417,-0.10115404,0.06536714,-0.021346241,-0.021533862,-0.08318867,-0.2760735,-0.17132127,-0.038027078,-0.020755906,0.085619114,-0.064960584,-0.026893176,-0.035158724,-0.25854748,-0.060675535,-0.150203
FoF2_231005_fluorescent.nucleus,cell69,2,2,-0.12221964,-0.068126455,-0.047996297,0.110441074,-0.3043001,-0.10830291,-0.06606242,-0.0462842,-0.096871026,0.04683879,-0.030785123,0.025058197,0.115593545,-0.016919073,-0.0061892085,-0.093935,-0.043018162,-0.21067351,-0.0890196,-0.18866876,-0.09742385,-0.20015842,-0.057573617,-0.083036065,-0.08024748,-0.04905846,-0.077261925,-0.054606482,-0.19865,-0.020361263,-0.09824869,0.0006525116
FoF3_240918_fluorescent.nucleus,cell41,1,1,0.0033424776,-0.09936091,-0.097571895,-0.047786865,0.15351194,-0.070245944,-0.0031638714,-0.08508308,-0.06458832,-0.11860361,-0.075224385,0.04541985,-0.071875446,-0.22061595,-0.21054554,-0.082857326,-0.100655325,0.051947728,-0.07858367,0.16153257,-0.11783664,-0.054353863,-0.07827285,-0.10617763,-0.09305738,0.03283462,0.036296524,-0.059290532,-0.008380793,-0.15951504,-0.09908961,-0.21139799
FoF3_240918_fluorescent.nucleus,cell238,0,1,-0.1157455,-0.07571354,-0.07084969,0.11822667,-0.13231945,-0.101358235,-0.08745012,-0.092901215,-0.09313445,-0.067865066,-0.04438745,-0.019143805,0.1579472,-0.109469846,-0.018584307,-0.09033943,-0.06578717,-0.06118025,-0.07933801,-0.16261995,-0.09783873,-0.28026798,-0.1020831,-0.09434408,-0.084839895,0.016540172,-0.116515145,-0.035394397,-0.14395043,-0.18890232,-0.10779953,-0.033571795
FoF4_231005_fluorescent.nucleus,cell22,1,2,-0.045414776,-0.076043844,-0.06779364,0.20364416,-0.224588,-0.08759534,0.039417155,-0.07349981,-0.07367878,0.11183395,-0.040648486,0.20193231,0.03448828,-0.06585789,-0.09156145,0.0017675711,-0.07530263,-0.28620782,-0.0016728467,0.048117656,-0.04519949,-0.16259511,0.004220455,0.006999527,0.028732754,0.036708355,-0.031767927,-0.08263597,-0.20540127,0.07253548,-0.015084859,-0.04597374
FoF1_240918_fluorescent.nucleus,cell31,3,3,1.1036174,0.1311481,-0.023929827,-3.0041344,8.991285,0.33927345,0.26203772,0.08906096,0.19175828,-6.808281,0.16442204,-3.1624503,-1.0045302,-1.2818182,-1.3464694,0.4544139,0.07437768,5.1762557,0.4419701,1.8807641,0.42011988,1.6648114,-0.5587009,0.43082526,0.659053,1.2102362,0.99285305,0.3392514,8.013372,-2.436294,0.42863452,-1.5949169
FoF4_231005_fluorescent.nucleus,cell92,3,3,-0.099853694,-0.122270554,-0.041039564,-0.11912039,0.30390376,-0.094262585,-0.043871008,-0.07894149,-0.11039476,-0.17492518,-0.07892947,0.01874237,-0.23422101,-0.2889795,-0.3102445,-0.09493832,-0.06810938,0.13020715,-0.09553206,0.29104447,-0.05957558,0.09669033,-0.14876983,-0.07730067,-0.05436752,0.019502841,0.04105073,-0.02634627,0.065186284,-0.17056182,-0.09097642,-0.2456148
FoF4_240918_fluorescent.nucleus,cell17,3,2,-0.03409659,-0.081850275,-0.061757427,0.09796561,-0.29427716,-0.07537368,-0.01471962,-0.08531548,-0.06440845,0.15627974,-0.04714136,0.14210781,-0.05068717,0.012365976,-0.060654055,-0.04825434,-0.06643303,-0.34815073,-0.05023911,-0.060648635,-0.0759265,-0.08215686,-0.0032516425,-0.04326713,-0.020743487,-0.08073804,-0.032162122,-0.10272554,-0.22889277,0.114905305,-0.054673605,-0.030230854
FoF1_231005_fluorescent.nucleus,cell1,1,1,-0.14793018,-0.13217579,-0.12750308,0.041663345,0.20100339,-0.12758698,-0.101075105,-0.12447287,-0.111955546,-0.35309848,-0.116698,-0.09224022,0.031206917,-0.31361574,-0.20091084,-0.04407754,-0.10348357,0.06866814,-0.032505907,-0.0069702286,-0.081289336,-0.29822057,-0.21680874,-0.081382535,-0.0330948,0.11243993,-0.08676039,-0.025005445,0.24096702,-0.327627,-0.08424032,-0.2103491
FoF1_231005_fluorescent.nucleus,cell36,1,1,-0.083224826,-0.089239806,-0.042730488,0.053890444,-0.06426373,-0.071551934,-0.043537915,-0.06785521,-0.057570107,-0.16950089,-0.0687442,-0.07023396,0.19625273,-0.044645697,0.06020926,-0.07254572,-0.048434515,0.016900064,-0.06951185,-0.17623231,-0.09169765,-0.24753621,-0.038127996,-0.08470391,-0.052142136,-0.026683345,-0.0076715583,-0.06687349,-0.053923156,-0.17395408,-0.090964325,-0.05822908
FoF1_231005_fluorescent.nucleus,cell160,0,0,-0.106966294,-0.11277734,0.0219586,-0.14491525,0.021859098,-0.059809085,0.016794015,-0.11285466,-0.056192756,-0.80920076,-0.08318821,-0.53729534,0.15414864,0.14854571,0.2013002,0.09022796,-0.15696646,-0.03971625,0.09665376,-0.6477026,0.030736709,-0.26505554,0.048798308,0.1305038,0.11816251,-0.17855343,-0.0734506,-0.29370624,0.6851487,-0.14333475,0.08363315,0.030141413
FoF3_240918_fluorescent.nucleus,cell30,1,1,-0.094293945,-0.10533176,-0.08592597,-0.079386756,0.12086964,-0.10280453,-0.09966144,-0.09154441,-0.10046304,-0.07778113,-0.070902586,-0.015615284,-0.05623006,-0.13367756,-0.11371374,-0.08442533,-0.07672325,0.055454098,-0.08642913,-0.029191395,-0.07961642,-0.07164708,-0.1278145,-0.09915568,-0.07195197,-0.015240075,-0.036399823,-0.005751652,-0.014785522,-0.18843359,-0.0929731,-0.12082487
FoF1_231005_fluorescent.nucleus,cell209,1,1,-0.06898604,-0.12077992,-0.07742242,-0.09316169,0.27922583,-0.09413761,-0.051664636,-0.10801187,-0.092206806,-0.14383647,-0.093344525,0.034817085,-0.13669117,-0.29723006,-0.25317776,-0.11307272,-0.10001193,0.13995758,-0.10690844,0.19348133,-0.12003787,-0.040185563,-0.15009245,-0.11923243,-0.090586945,0.068487115,0.021097288,-0.013729341,-0.052639734,-0.25937295,-0.11903012,-0.24734871
FoF4_231005_fluorescent.nucleus,cell40,1,2,-0.039706465,-0.12939498,-0.096795365,0.029796109,0.034679502,-0.11649199,-0.051847298,-0.12254386,-0.11879105,0.15342805,-0.07670106,0.2529037,-0.2575871,-0.24289037,-0.3276828,-0.05253863,-0.11046327,-0.14674945,-0.050933346,0.30280447,-0.050930038,0.03970505,-0.1327245,-0.04709144,-0.018306497,0.033464417,-0.0006144196,0.0021657273,-0.22699231,-0.014646929,-0.056388684,-0.21127118
FoF1_240918_fluorescent.nucleus,cell23,3,0,0.19847795,-0.05933918,-0.19927591,-0.3403455,0.2797042,-0.036915384,0.06737052,-0.12295368,-0.035235584,-0.63812315,0.06179165,-0.40320224,-0.35156137,0.25402448,-0.10468146,0.014202694,-0.058927,-0.36377937,0.030025477,-0.23279446,-0.017509589,0.33493775,0.096135974,0.059129514,0.07996035,-0.29942262,-0.0025850497,-0.26084846,1.0691464,0.408484,0.033655386,-0.017874092
